(0, 3) (1, 9) (2, 8) (4, 7) (5, 10) (6, 11), 0.8602707006369427, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/41
(0, 10) (1, 4) (2, 8) (3, 5) (6, 11) (7, 9), 0.491640127388535, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/696
(0, 11) (1, 2) (3, 7) (4, 8) (5, 6) (9, 10), 0.4915406050955414, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/108
(0, 2) (1, 6) (3, 10) (4, 5) (7, 9) (8, 11), 0.4915406050955414, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/187
(0, 9) (1, 5) (2, 10) (3, 11) (4, 6) (7, 8), 0.4915406050955414, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/688
(0, 10) (1, 11) (2, 8) (3, 7) (4, 6) (5, 9), 0.4915406050955414, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/705
(0, 5) (1, 8) (2, 6) (3, 9) (4, 7) (10, 11), 0.4915406050955414, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/766
(0, 4) (1, 6) (2, 9) (3, 7) (5, 10) (8, 11), 0.4914410828025478, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/215
(0, 10) (1, 9) (2, 8) (3, 11) (4, 5) (6, 7), 0.4914410828025478, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/774
(0, 6) (1, 2) (3, 5) (4, 11) (7, 8) (9, 10), 0.4914410828025478, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/896
(0, 1) (2, 11) (3, 9) (4, 10) (5, 8) (6, 7), 0.4913415605095541, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/13
(0, 8) (1, 11) (2, 10) (3, 7) (4, 5) (6, 9), 0.4913415605095541, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/228
(0, 8) (1, 2) (3, 11) (4, 7) (5, 10) (6, 9), 0.4913415605095541, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/239
(0, 10) (1, 7) (2, 6) (3, 4) (5, 8) (9, 11), 0.4913415605095541, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/669
(0, 3) (1, 2) (4, 8) (5, 6) (7, 11) (9, 10), 0.4913415605095541, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/717
(0, 4) (1, 3) (2, 9) (5, 10) (6, 7) (8, 11), 0.4912420382165605, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/46
(0, 2) (1, 10) (3, 7) (4, 8) (5, 6) (9, 11), 0.4912420382165605, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/586
(0, 7) (1, 5) (2, 9) (3, 11) (4, 6) (8, 10), 0.4910429936305732, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/157
(0, 8) (1, 5) (2, 4) (3, 10) (6, 7) (9, 11), 0.4910429936305732, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/378
(0, 10) (1, 5) (2, 7) (3, 11) (4, 6) (8, 9), 0.4909434713375796, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/724
(0, 5) (1, 9) (2, 7) (3, 4) (6, 10) (8, 11), 0.4909434713375796, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/727
(0, 7) (1, 4) (2, 6) (3, 9) (5, 11) (8, 10), 0.490843949044586, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/509
(0, 9) (1, 5) (2, 11) (3, 10) (4, 6) (7, 8), 0.4907444267515923, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/418
(0, 6) (1, 9) (2, 7) (3, 8) (4, 5) (10, 11), 0.4907444267515923, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/528
(0, 9) (1, 2) (3, 5) (4, 10) (6, 7) (8, 11), 0.4907444267515923, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/583
(0, 6) (1, 5) (2, 11) (3, 7) (4, 10) (8, 9), 0.4906449044585987, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/186
(0, 9) (1, 11) (2, 4) (3, 5) (6, 7) (8, 10), 0.4906449044585987, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/349
(0, 7) (1, 2) (3, 9) (4, 5) (6, 11) (8, 10), 0.4906449044585987, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/591
(0, 1) (2, 11) (3, 10) (4, 9) (5, 6) (7, 8), 0.4906449044585987, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/836
(0, 10) (1, 9) (2, 4) (3, 5) (6, 7) (8, 11), 0.4906449044585987, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/839
(0, 1) (2, 4) (3, 9) (5, 10) (6, 7) (8, 11), 0.4905453821656051, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/247
(0, 6) (1, 9) (2, 3) (4, 7) (5, 8) (10, 11), 0.4905453821656051, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/276
(0, 3) (1, 9) (2, 7) (4, 5) (6, 11) (8, 10), 0.4905453821656051, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/504
(0, 8) (1, 5) (2, 10) (3, 9) (4, 7) (6, 11), 0.4905453821656051, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/787
(0, 9) (1, 5) (2, 8) (3, 11) (4, 7) (6, 10), 0.4904458598726114, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/827
(0, 10) (1, 5) (2, 8) (3, 9) (4, 7) (6, 11), 0.4903463375796178, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/288
(0, 3) (1, 9) (2, 7) (4, 8) (5, 10) (6, 11), 0.4903463375796178, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/489
(0, 5) (1, 8) (2, 10) (3, 4) (6, 11) (7, 9), 0.4903463375796178, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/544
(0, 6) (1, 9) (2, 5) (3, 11) (4, 7) (8, 10), 0.4903463375796178, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/640
(0, 6) (1, 5) (2, 11) (3, 9) (4, 8) (7, 10), 0.4902468152866242, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/413
(0, 6) (1, 10) (2, 8) (3, 11) (4, 7) (5, 9), 0.4902468152866242, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/606
(0, 2) (1, 11) (3, 5) (4, 6) (7, 9) (8, 10), 0.4902468152866242, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/768
(0, 11) (1, 5) (2, 7) (3, 9) (4, 6) (8, 10), 0.4900477707006369, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/118
(0, 1) (2, 7) (3, 10) (4, 8) (5, 6) (9, 11), 0.4900477707006369, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/554
(0, 1) (2, 7) (3, 9) (4, 11) (5, 6) (8, 10), 0.4900477707006369, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/560
(0, 7) (1, 5) (2, 10) (3, 4) (6, 11) (8, 9), 0.4900477707006369, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/607
(0, 2) (1, 6) (3, 7) (4, 8) (5, 9) (10, 11), 0.4900477707006369, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/690
(0, 2) (1, 8) (3, 4) (5, 9) (6, 7) (10, 11), 0.4899482484076433, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/408
(0, 11) (1, 2) (3, 9) (4, 8) (5, 10) (6, 7), 0.489749203821656, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/993
(0, 3) (1, 9) (2, 6) (4, 11) (5, 7) (8, 10), 0.4896496815286624, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/40
(0, 1) (2, 6) (3, 11) (4, 7) (5, 8) (9, 10), 0.4896496815286624, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/287
(0, 11) (1, 8) (2, 6) (3, 9) (4, 5) (7, 10), 0.4896496815286624, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/638
(0, 2) (1, 9) (3, 4) (5, 10) (6, 11) (7, 8), 0.4896496815286624, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/645
(0, 9) (1, 5) (2, 6) (3, 4) (7, 8) (10, 11), 0.4894506369426751, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/316
(0, 2) (1, 11) (3, 10) (4, 8) (5, 9) (6, 7), 0.4894506369426751, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/522
(0, 2) (1, 11) (3, 7) (4, 8) (5, 6) (9, 10), 0.4894506369426751, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/616
(0, 4) (1, 9) (2, 11) (3, 8) (5, 10) (6, 7), 0.4893511146496815, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/470
(0, 8) (1, 4) (2, 6) (3, 10) (5, 11) (7, 9), 0.4893511146496815, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/619
(0, 5) (1, 4) (2, 7) (3, 9) (6, 11) (8, 10), 0.4893511146496815, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/786
(0, 4) (1, 6) (2, 8) (3, 10) (5, 11) (7, 9), 0.4893511146496815, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/805
(0, 9) (1, 11) (2, 3) (4, 5) (6, 7) (8, 10), 0.4892515923566879, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/900
(0, 2) (1, 6) (3, 4) (5, 7) (8, 10) (9, 11), 0.4891520700636942, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/16
(0, 1) (2, 8) (3, 10) (4, 6) (5, 7) (9, 11), 0.4891520700636942, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/307
(0, 1) (2, 10) (3, 9) (4, 8) (5, 6) (7, 11), 0.4890525477707006, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/441
(0, 11) (1, 3) (2, 6) (4, 5) (7, 9) (8, 10), 0.4890525477707006, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/449
(0, 7) (1, 2) (3, 9) (4, 8) (5, 6) (10, 11), 0.4890525477707006, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/875
(0, 2) (1, 11) (3, 4) (5, 10) (6, 7) (8, 9), 0.488953025477707, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/492
(0, 1) (2, 6) (3, 7) (4, 5) (8, 11) (9, 10), 0.488953025477707, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/562
(0, 8) (1, 5) (2, 6) (3, 4) (7, 11) (9, 10), 0.488953025477707, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/915
(0, 11) (1, 4) (2, 8) (3, 9) (5, 10) (6, 7), 0.4888535031847134, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/111
(0, 1) (2, 7) (3, 6) (4, 11) (5, 9) (8, 10), 0.4888535031847134, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/204
(0, 9) (1, 11) (2, 7) (3, 10) (4, 8) (5, 6), 0.4888535031847134, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/614
(0, 9) (1, 5) (2, 6) (3, 4) (7, 10) (8, 11), 0.4888535031847134, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/998
(0, 1) (2, 8) (3, 10) (4, 9) (5, 6) (7, 11), 0.4887539808917197, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/278
(0, 2) (1, 9) (3, 4) (5, 6) (7, 11) (8, 10), 0.4886544585987261, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/24
(0, 6) (1, 3) (2, 7) (4, 5) (8, 11) (9, 10), 0.4886544585987261, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/556
(0, 1) (2, 6) (3, 11) (4, 7) (5, 9) (8, 10), 0.4885549363057325, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/609
(0, 2) (1, 9) (3, 10) (4, 5) (6, 8) (7, 11), 0.4885549363057325, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/857
(0, 1) (2, 7) (3, 9) (4, 8) (5, 6) (10, 11), 0.4884554140127388, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/399
(0, 7) (1, 9) (2, 8) (3, 4) (5, 6) (10, 11), 0.4884554140127388, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/499
(0, 2) (1, 4) (3, 10) (5, 6) (7, 9) (8, 11), 0.4884554140127388, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/886
(0, 4) (1, 5) (2, 9) (3, 11) (6, 7) (8, 10), 0.4884554140127388, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/975
(0, 2) (1, 7) (3, 11) (4, 6) (5, 9) (8, 10), 0.4883558917197452, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/23
(0, 5) (1, 11) (2, 7) (3, 9) (4, 6) (8, 10), 0.4883558917197452, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/139
(0, 2) (1, 4) (3, 5) (6, 11) (7, 8) (9, 10), 0.4883558917197452, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/385
(0, 9) (1, 2) (3, 4) (5, 6) (7, 10) (8, 11), 0.4883558917197452, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/728
(0, 2) (1, 9) (3, 11) (4, 6) (5, 7) (8, 10), 0.4882563694267516, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/27
(0, 6) (1, 5) (2, 10) (3, 11) (4, 8) (7, 9), 0.4882563694267516, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/194
(0, 2) (1, 7) (3, 4) (5, 6) (8, 10) (9, 11), 0.4881568471337579, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/20
(0, 2) (1, 4) (3, 10) (5, 9) (6, 11) (7, 8), 0.4881568471337579, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/332
(0, 2) (1, 5) (3, 4) (6, 9) (7, 10) (8, 11), 0.4880573248407643, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/311
(0, 11) (1, 5) (2, 8) (3, 9) (4, 10) (6, 7), 0.4880573248407643, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/954
(0, 8) (1, 3) (2, 11) (4, 9) (5, 10) (6, 7), 0.4879578025477707, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/754
(0, 2) (1, 6) (3, 10) (4, 9) (5, 7) (8, 11), 0.487858280254777, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/248
(0, 10) (1, 6) (2, 8) (3, 4) (5, 11) (7, 9), 0.487858280254777, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/341
(0, 9) (1, 5) (2, 3) (4, 6) (7, 11) (8, 10), 0.4877587579617834, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/410
(0, 6) (1, 4) (2, 11) (3, 9) (5, 10) (7, 8), 0.4877587579617834, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/483
(0, 10) (1, 9) (2, 6) (3, 11) (4, 8) (5, 7), 0.4877587579617834, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/838
(0, 5) (1, 9) (2, 3) (4, 7) (6, 11) (8, 10), 0.4876592356687898, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/256
(0, 2) (1, 11) (3, 4) (5, 9) (6, 7) (8, 10), 0.4875597133757962, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/29
(0, 9) (1, 7) (2, 6) (3, 10) (4, 5) (8, 11), 0.4875597133757962, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/564
(0, 7) (1, 9) (2, 4) (3, 10) (5, 8) (6, 11), 0.4875597133757962, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/683
(0, 10) (1, 8) (2, 9) (3, 4) (5, 6) (7, 11), 0.4874601910828025, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/279
(0, 2) (1, 5) (3, 10) (4, 8) (6, 9) (7, 11), 0.4874601910828025, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/697
(0, 3) (1, 5) (2, 7) (4, 9) (6, 11) (8, 10), 0.4873606687898089, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/36
(0, 9) (1, 11) (2, 8) (3, 4) (5, 6) (7, 10), 0.4872611464968153, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/170
(0, 2) (1, 10) (3, 4) (5, 8) (6, 11) (7, 9), 0.4872611464968153, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/710
(0, 6) (1, 2) (3, 7) (4, 10) (5, 9) (8, 11), 0.4871616242038216, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/392
(0, 2) (1, 11) (3, 7) (4, 6) (5, 9) (8, 10), 0.487062101910828, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/601
(0, 10) (1, 5) (2, 6) (3, 4) (7, 11) (8, 9), 0.487062101910828, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/919
(0, 7) (1, 9) (2, 10) (3, 11) (4, 8) (5, 6), 0.487062101910828, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/994
(0, 2) (1, 9) (3, 8) (4, 10) (5, 11) (6, 7), 0.4867635350318471, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/26
(0, 6) (1, 5) (2, 7) (3, 9) (4, 10) (8, 11), 0.4866640127388535, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/272
(0, 5) (1, 9) (2, 11) (3, 10) (4, 8) (6, 7), 0.4866640127388535, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/772
(0, 9) (1, 11) (2, 6) (3, 7) (4, 5) (8, 10), 0.4865644904458598, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/758
(0, 2) (1, 11) (3, 10) (4, 8) (5, 6) (7, 9), 0.4864649681528662, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/789
(0, 2) (1, 8) (3, 4) (5, 11) (6, 7) (9, 10), 0.4863654458598726, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/129
(0, 6) (1, 9) (2, 7) (3, 11) (4, 8) (5, 10), 0.486265923566879, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/373
(0, 2) (1, 7) (3, 11) (4, 8) (5, 6) (9, 10), 0.4861664012738853, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/122
(0, 1) (2, 7) (3, 9) (4, 5) (6, 11) (8, 10), 0.4856687898089172, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/369
(0, 2) (1, 11) (3, 9) (4, 7) (5, 6) (8, 10), 0.4853702229299363, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/154
(0, 1) (2, 9) (3, 11) (4, 10) (5, 8) (6, 7), 0.4852707006369426, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/11
(0, 6) (1, 9) (2, 7) (3, 10) (4, 5) (8, 11), 0.4852707006369426, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/98
(0, 1) (2, 6) (3, 9) (4, 11) (5, 7) (8, 10), 0.4852707006369426, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/271
(0, 1) (2, 9) (3, 11) (4, 10) (5, 8) (6, 7), 0.4852707006369426, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/357
(0, 7) (1, 11) (2, 6) (3, 9) (4, 5) (8, 10), 0.4849721337579618, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/498
(0, 7) (1, 5) (2, 6) (3, 11) (4, 8) (9, 10), 0.4849721337579618, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/588
(0, 2) (1, 7) (3, 10) (4, 9) (5, 6) (8, 11), 0.4848726114649681, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/672
(0, 8) (1, 3) (2, 10) (4, 5) (6, 11) (7, 9), 0.4846735668789809, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/474
(0, 2) (1, 5) (3, 4) (6, 9) (7, 11) (8, 10), 0.484375, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/180
(0, 9) (1, 5) (2, 4) (3, 10) (6, 11) (7, 8), 0.4842754777070063, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/424
(0, 1) (2, 7) (3, 4) (5, 9) (6, 11) (8, 10), 0.4842754777070063, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/454
(0, 10) (1, 5) (2, 8) (3, 11) (4, 6) (7, 9), 0.4841759554140127, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/568
(0, 8) (1, 5) (2, 6) (3, 10) (4, 9) (7, 11), 0.4840764331210191, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/845
(0, 1) (2, 11) (3, 4) (5, 9) (6, 7) (8, 10), 0.4840764331210191, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/927
(0, 1) (2, 10) (3, 9) (4, 8) (5, 11) (6, 7), 0.4834792993630573, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/771
(0, 2) (1, 6) (3, 9) (4, 7) (5, 11) (8, 10), 0.4834792993630573, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/917
(0, 1) (2, 11) (3, 10) (4, 9) (5, 8) (6, 7), 0.4833797770700637, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/156
(0, 2) (1, 5) (3, 11) (4, 7) (6, 9) (8, 10), 0.48328025477707, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/114
(0, 1) (2, 4) (3, 9) (5, 11) (6, 7) (8, 10), 0.48328025477707, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/778
(0, 1) (2, 9) (3, 4) (5, 7) (6, 11) (8, 10), 0.4828821656050955, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/243
(0, 2) (1, 9) (3, 10) (4, 5) (6, 7) (8, 11), 0.4826831210191082, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/375
(0, 2) (1, 4) (3, 10) (5, 8) (6, 7) (9, 11), 0.4822850318471338, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/327
(0, 8) (1, 5) (2, 6) (3, 10) (4, 7) (9, 11), 0.481389331210191, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/976
(0, 2) (1, 9) (3, 7) (4, 10) (5, 8) (6, 11), 0.4811902866242038, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/982
(0, 11) (1, 5) (2, 6) (3, 4) (7, 9) (8, 10), 0.4810907643312102, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/882
(0, 7) (1, 5) (2, 6) (3, 4) (8, 9) (10, 11), 0.480593152866242, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/205
(0, 7) (1, 5) (2, 8) (3, 4) (6, 11) (9, 10), 0.4803941082802547, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/211
(0, 4) (1, 9) (2, 8) (3, 10) (5, 7) (6, 11), 0.4802945859872611, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/966
(0, 6) (1, 9) (2, 11) (3, 7) (4, 5) (8, 10), 0.4799960191082802, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/761
(0, 2) (1, 9) (3, 4) (5, 7) (6, 11) (8, 10), 0.4796974522292994, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/25
(0, 9) (1, 2) (3, 11) (4, 7) (5, 6) (8, 10), 0.4786027070063694, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/328
(0, 2) (1, 9) (3, 11) (4, 7) (5, 6) (8, 10), 0.4784036624203822, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/464
(0, 2) (1, 9) (3, 7) (4, 5) (6, 11) (8, 10), 0.4751194267515923, /data/yjzhang/desktop/try/key-driven-gqa/output/arbitrary/more/428
